n,m,v10
128,7359,88.1579143962
128,7360,103.5820354540
128,7361,77.9634043000
128,7362,99.8398250119
128,7363,84.3268746880
128,7364,91.9948347437
128,7365,88.9363325787
128,7366,84.8983084234
128,7367,104.5959882604
128,7368,88.2014507267
128,7369,106.6202272633
128,7370,95.3951914361
128,7371,94.5321047852
128,7372,89.6569153071
128,7373,93.0854534338
128,7374,96.9533879189
128,7375,109.8524267519
128,7376,94.6559809719
128,7377,107.7884622845
128,7378,95.1715540743
128,7379,92.6034093051
128,7380,93.1906928188
128,7381,92.7066120804
128,7382,81.2066662940
128,7383,90.4086168124
128,7384,107.6649862625
128,7385,100.0941222911
128,7386,100.3568078028
128,7387,109.5911417786
128,7388,101.9379397595
128,7389,89.4120114324
128,7390,82.4159414960
128,7391,91.2624510796
128,7392,102.6331741158
128,7393,105.7780212749
128,7394,94.1736480905
128,7395,105.5279000918
128,7396,93.4847689602
128,7397,99.8060091752
128,7398,90.5993508674
128,7399,107.5345713826
128,7400,89.2264682835
128,7401,96.1526966346
128,7402,-0.3355149994
128,7403,89.9153190919
128,7404,106.6820244700
128,7405,98.1658948598
128,7406,88.2065708548
128,7407,93.2634546416
128,7408,107.4075780893
128,7409,87.8539348184
128,7410,105.2038558395
128,7411,105.9935963059
128,7412,105.1103563262
128,7413,96.2151372491
128,7414,107.0610625083
128,7415,98.0067357190
128,7416,85.8723463293
128,7417,100.7654185537
128,7418,94.1107764883
128,7419,87.9208011479
128,7420,108.6258756624
128,7421,95.4554357792
128,7422,86.1749261383
128,7423,102.9793868262
128,7424,102.5029801546
128,7425,81.0926889821
128,7426,96.1762588027
128,7427,108.8774273795
128,7428,107.8422798526
128,7429,110.1635472371
128,7430,109.2356039550
128,7431,92.9422250220
128,7432,110.5864879381
128,7433,92.2434019713
128,7434,83.8709719463
128,7435,94.3091086498
128,7436,108.1042277635
128,7437,92.9185187146
128,7438,93.7580716628
128,7439,88.8167362448
128,7440,100.2782215937
128,7441,90.6682336929
128,7442,81.3766153597
128,7443,102.8380561878
128,7444,100.7846697187
128,7445,98.7612343906
128,7446,89.2664323687
128,7447,87.0849252587
128,7448,94.6159628452
128,7449,93.1368163299
128,7450,108.6479981588
128,7451,2.3500789464
128,7452,79.2282511181
128,7453,111.4698650644
128,7454,109.8846125742
128,7455,106.8545664572
128,7456,89.6869533057
128,7457,-0.6268351918
128,7458,103.6934120540
128,7459,92.1190149690
128,7460,70.0192757718
128,7461,93.2671391962
128,7462,108.9310851870
128,7463,84.5882815887
128,7464,109.3204474575
128,7465,86.7846079290
128,7466,92.8279662609
128,7467,47.0034089634
128,7468,95.5377994243
128,7469,78.0151271178
128,7470,82.2643312935
128,7471,98.1638216631
128,7472,104.2550659857
128,7473,105.3199262685
128,7474,69.5698675832
128,7475,107.6680090134
128,7476,92.6386926821
128,7477,109.8631682681
128,7478,95.5098616883
128,7479,90.3938352577
128,7480,96.0683905783
128,7481,78.6893072071
128,7482,105.6871321191
128,7483,88.2856621485
128,7484,95.5686379934
128,7485,100.7154825840
128,7486,104.5629148601
128,7487,106.0722771648
128,7488,87.3512809675
128,7489,108.4289033074
128,7490,92.0028286879
128,7491,106.2740399864
128,7492,75.5376905865
128,7493,90.1805423296
128,7494,95.2970896635
128,7495,88.4392487304
128,7496,112.6572389739
128,7497,105.3389248481
128,7498,85.0033071027
128,7499,94.2425594160
128,7500,106.9918107944
128,7501,95.2377425426
128,7502,95.1428163921
128,7503,111.8972530282
128,7504,89.7074161898
128,7505,81.1534885083
128,7506,88.8744740361
128,7507,91.0319997617
128,7508,64.1884886407
128,7509,96.6888963482
128,7510,109.5615037822
128,7511,5.7304796510
128,7512,110.3387968083
128,7513,98.8327922175
128,7514,94.1371870363
128,7515,90.2063839169
128,7516,100.6659407604
128,7517,99.7651603290
128,7518,111.0940351165
128,7519,111.3965706753
128,7520,106.8835262832
128,7521,88.8257705229
128,7522,103.6816218236
128,7523,83.1067213758
128,7524,104.6086840971
128,7525,99.5254748134
128,7526,111.5262062399
128,7527,110.3840805101
128,7528,103.2416075455
128,7529,97.4177489898
128,7530,103.9724859904
128,7531,97.7689931257
128,7532,104.6055142257
128,7533,83.9730067954
128,7534,89.0839827712
128,7535,109.5290851283
128,7536,109.8021140482
128,7537,82.3047717329
128,7538,88.2477491660
128,7539,94.1533640058
128,7540,105.3639281949
128,7541,97.1724380701
128,7542,108.6987236534
128,7543,94.5135515034
128,7544,93.0166476335
128,7545,96.1122134563
128,7546,102.5276154836
128,7547,101.5093272059
128,7548,91.7373680748
128,7549,83.8175183463
128,7550,110.7163631395
128,7551,91.3619782781
128,7552,107.6215213804
128,7553,84.3229161080
128,7554,92.4844919862
128,7555,92.0087428426
128,7556,95.7870929511
128,7557,87.0648265882
128,7558,111.2698765111
128,7559,59.0182865026
128,7560,95.6279861360
128,7561,92.8868900330
128,7562,113.5485649151
128,7563,111.9319714115
128,7564,109.7172027322
128,7565,94.2779374624
128,7566,90.3289856437
128,7567,86.3561845756
128,7568,103.5416474405
128,7569,81.8652118808
128,7570,87.1874466406
128,7571,100.9341779962
128,7572,109.6485723641
128,7573,93.7681500249
128,7574,102.5068458031
128,7575,0.0000000000
128,7576,97.5167128282
128,7577,89.4602363958
128,7578,91.2707346302
128,7579,108.7344881079
128,7580,111.8878964585
128,7581,97.4776336926
128,7582,111.7679963432
128,7583,110.9429510592
128,7584,94.0960880172
128,7585,94.2543809744
128,7586,108.5014595902
128,7587,103.8549820279
128,7588,113.3405482857
128,7589,101.0530621990
128,7590,103.9018518813
128,7591,99.2880428900
128,7592,93.3291833669
128,7593,84.0037391173
128,7594,110.4957281413
128,7595,92.3810959303
128,7596,112.6161999844
128,7597,107.2804452468
128,7598,111.4120522135
128,7599,76.8443677196
128,7600,95.4142643506
128,7601,112.4763271283
128,7602,10.2230008934
128,7603,89.5395234948
128,7604,107.8750723611
128,7605,100.4274838384
128,7606,112.5455874268
128,7607,92.5943141457
128,7608,93.3638321660
128,7609,104.5673415876
128,7610,112.1149902656
128,7611,108.2249131999
128,7612,0.0000000000
128,7613,111.1077607953
128,7614,98.0203659988
128,7615,102.3037875055
128,7616,105.7476268734
128,7617,102.8560859813
128,7618,97.1876347894
128,7619,113.9305734350
128,7620,98.5813808715
128,7621,112.5371641676
128,7622,107.2834938517
128,7623,110.1373613436
128,7624,111.5186880165
128,7625,113.6787014021
128,7626,112.7235071267
128,7627,112.0103540236
128,7628,112.0894259347
128,7629,92.4851025888
128,7630,100.0881665235
128,7631,92.5503414114
128,7632,92.2955614352
128,7633,113.3188693488
128,7634,91.3986744796
128,7635,95.2808041423
128,7636,77.1951890389
128,7637,63.0693739568
128,7638,93.2160308981
128,7639,114.8637888019
128,7640,97.7627661580
128,7641,113.7852308051
128,7642,97.1984421483
128,7643,78.4877357767
128,7644,102.4312979281
128,7645,105.9511968892
128,7646,104.2452250616
128,7647,98.9384592146
128,7648,87.4669516249
128,7649,103.5733602543
128,7650,94.2207768141
128,7651,102.3088325398
128,7652,103.5929424943
128,7653,113.9454238937
128,7654,100.1042511777
128,7655,115.1198015508
128,7656,96.5160290506
128,7657,86.7032338224
128,7658,115.5541095625
128,7659,113.0664752184
128,7660,111.8319111166
128,7661,98.2152228697
128,7662,82.3879622006
128,7663,109.7635441963
128,7664,115.2963863782
128,7665,115.1534895002
128,7666,115.6200252695
128,7667,113.3983096003
128,7668,86.2898975461
128,7669,100.1085923361
128,7670,104.1990501952
128,7671,103.6020134580
128,7672,97.2625644336
128,7673,99.2746606336
128,7674,113.9298110326
128,7675,105.8929803995
128,7676,113.9661483037
128,7677,103.8076599413
128,7678,105.9497052943
128,7679,99.7152754319
128,7680,113.8483332032
128,7681,89.5789335351
128,7682,97.6461520723
128,7683,96.8860595206
128,7684,100.3037670837
128,7685,114.8339211761
128,7686,104.9681545248
128,7687,95.9627497807
128,7688,96.8484320179
128,7689,106.0835738532
128,7690,110.1491314290
128,7691,97.6348692869
128,7692,115.3248578066
128,7693,83.4778034262
128,7694,104.7576294434
128,7695,105.8754845568
128,7696,102.0753710690
128,7697,115.3990653335
128,7698,113.4918897693
128,7699,90.0012954920
128,7700,102.4159553783
128,7701,97.1974113287
128,7702,97.9772156202
128,7703,96.0623928663
128,7704,114.6522464520
128,7705,95.8941930900
128,7706,116.2631624030
128,7707,94.3114779306
128,7708,97.1810418995
128,7709,92.4579836107
128,7710,104.0567967487
128,7711,91.9607991878
128,7712,113.2956583134
128,7713,89.2013670568
128,7714,93.1457330828
128,7715,99.2343048451
128,7716,115.8388498601
128,7717,80.9483205833
128,7718,95.7645657531
128,7719,113.9700531252
128,7720,113.8922389957
128,7721,109.0065038335
128,7722,116.5831829304
128,7723,109.1295946638
128,7724,107.7828639417
128,7725,0.0000000000
128,7726,100.2288096887
128,7727,115.9843374438
128,7728,103.4445306529
128,7729,106.2492059804
128,7730,96.4571323141
128,7731,109.6792068382
128,7732,101.9532535961
128,7733,72.3168947426
128,7734,95.4413859253
128,7735,100.7556695660
128,7736,83.7348537909
128,7737,100.7701718912
128,7738,102.5955418812
128,7739,94.5749818079
128,7740,115.3906655298
128,7741,104.0936567298
128,7742,105.1884435555
128,7743,116.5032781905
128,7744,101.6126825461
128,7745,98.4773125014
128,7746,103.2834304545
128,7747,98.4575047835
128,7748,113.5851322482
128,7749,115.9978693371
128,7750,114.0428108684
128,7751,98.4475583183
128,7752,102.4981478703
128,7753,86.3716375352
128,7754,116.7276789622
128,7755,115.2575783135
128,7756,111.8730210722
128,7757,71.6918173154
128,7758,101.8661019335
128,7759,102.6710949996
128,7760,96.6344878760
128,7761,115.8910675039
128,7762,114.5910190460
128,7763,91.9148556987
128,7764,92.7512007895
128,7765,92.7077196489
128,7766,115.5401139401
128,7767,96.8997473233
128,7768,109.3451595781
128,7769,103.9106933452
128,7770,0.0643015212
128,7771,100.7963266952
128,7772,115.3496231152
128,7773,86.5404085401
128,7774,117.8382104988
128,7775,117.9885407242
128,7776,117.2199812936
128,7777,115.3656357542
128,7778,100.2728601032
128,7779,94.8508001312
128,7780,98.7396327593
128,7781,100.4694997925
128,7782,100.2348690061
128,7783,93.4665212113
128,7784,117.2705631580
128,7785,111.3858678613
128,7786,108.6962427510
128,7787,79.1287037603
128,7788,92.9327124032
128,7789,92.3838643363
128,7790,105.3952301221
128,7791,91.8866669496
128,7792,106.5683687079
128,7793,102.0933234443
128,7794,116.9693819283
128,7795,94.2386622048
128,7796,117.9198533698
128,7797,116.3592855501
128,7798,116.2277621105
128,7799,95.8831809672
128,7800,118.1412329762
128,7801,110.0196175577
128,7802,116.3150019637
128,7803,97.6293720101
128,7804,117.0341676068
128,7805,111.6806606801
128,7806,109.1827535251
128,7807,117.8634795833
128,7808,89.2006377512
128,7809,85.3616136376
128,7810,100.4337967990
128,7811,116.7923865058
128,7812,100.9455840154
128,7813,113.2275976873
128,7814,101.9560381957
128,7815,110.9732691838
128,7816,101.7328988655
128,7817,108.6935118287
128,7818,101.4595350993
128,7819,103.5860448979
128,7820,108.4550580157
128,7821,107.2236836790
128,7822,99.6897011400
128,7823,116.6573832832
128,7824,103.0915441643
128,7825,101.2767343459
128,7826,112.0510329951
128,7827,92.6185487705
128,7828,117.5926270138
128,7829,92.2967136007
128,7830,109.0976799416
128,7831,99.1319894372
128,7832,89.3461394682
128,7833,101.7778789937
128,7834,101.9222856059
128,7835,104.8452738342
128,7836,92.5919874209
128,7837,115.1400700629
128,7838,102.3536704214
128,7839,102.1308923223
128,7840,113.1556449152
128,7841,117.8116881134
128,7842,109.3431351436
128,7843,116.6993969172
128,7844,116.9636457260
128,7845,106.7254998543
128,7846,113.2498290442
128,7847,98.5391086607
128,7848,118.1294228826
128,7849,114.7946380273
128,7850,88.5962283228
128,7851,109.4743829495
128,7852,103.4034978510
128,7853,98.8086455740
128,7854,113.2983947670
128,7855,100.6789928639
128,7856,94.9042222302
128,7857,106.0841290659
128,7858,102.9856768659
128,7859,115.2848832297
128,7860,107.4559636755
128,7861,93.8768348902
128,7862,98.2632513258
128,7863,118.7637941240
128,7864,107.9667726502
128,7865,96.1199309836
128,7866,119.4438574823
128,7867,96.3040594831
128,7868,93.5142839970
128,7869,118.2021050370
128,7870,118.3197146108
128,7871,99.2916967787
128,7872,119.1985024070
128,7873,105.8734695703
128,7874,107.5288890108
128,7875,103.0612963741
128,7876,115.4569485167
128,7877,116.7799664314
128,7878,119.3699708720
128,7879,114.8492354925
128,7880,99.4591251398
128,7881,85.4770618615
128,7882,105.7147507412
128,7883,120.2475304666
128,7884,112.0379043739
128,7885,99.0617079965
128,7886,100.7848985519
128,7887,107.0561083757
128,7888,118.0545961527
128,7889,105.9375296301
128,7890,94.7733307919
128,7891,95.9675730456
128,7892,119.9941355609
128,7893,103.7172213666
128,7894,111.0382181266
128,7895,117.0715554228
128,7896,112.2538974536
128,7897,94.9685531576
128,7898,110.9402493643
128,7899,112.3179198117
128,7900,84.5757386376
128,7901,103.3681867097
128,7902,117.9783283901
128,7903,111.1398376599
128,7904,98.3777861708
128,7905,104.6598629904
128,7906,119.6695960553
128,7907,120.3864103533
128,7908,120.1769163781
128,7909,95.7260979558
128,7910,89.8080069051
128,7911,118.1995630869
128,7912,96.6724019529
128,7913,99.1569117475
128,7914,97.1234017145
128,7915,106.4654371323
128,7916,117.9548691886
128,7917,115.1185423007
128,7918,119.4779972700
128,7919,110.0367384764
128,7920,105.8733608877
128,7921,111.7352645426
128,7922,92.2172594584
128,7923,95.4604719295
128,7924,101.2205545129
128,7925,110.6139972536
128,7926,114.1748914872
128,7927,94.7682677523
128,7928,101.7984322332
128,7929,113.9162739236
128,7930,119.8765655964
128,7931,119.3068174969
128,7932,99.4512881879
128,7933,100.3389048477
128,7934,104.5429016679
128,7935,121.0619833220
128,7936,101.3579147849
128,7937,100.5782193786
128,7938,100.2227572621
128,7939,99.3270527882
128,7940,72.5595029237
128,7941,102.5508030830
128,7942,120.2747501594
128,7943,91.7699437286
128,7944,120.9832411953
128,7945,120.5089396732
128,7946,108.0395405916
128,7947,88.4647270066
128,7948,111.7345937928
128,7949,113.4430382952
128,7950,117.6424823836
128,7951,106.4817623121
128,7952,120.1311300614
128,7953,103.7913712871
128,7954,108.3174579767
128,7955,121.5080667154
128,7956,118.8765701839
128,7957,93.6461002526
128,7958,102.8775356642
128,7959,2.7291373180
128,7960,102.6914260064
128,7961,97.6844283233
128,7962,120.4680981707
128,7963,100.7460370906
128,7964,114.7187500570
128,7965,96.0780934368
128,7966,107.9865400304
128,7967,109.1879730951
128,7968,98.0079002001
128,7969,96.5993192733
128,7970,107.1922661667
128,7971,101.0915986290
128,7972,-0.0000000000
128,7973,121.3248723706
128,7974,121.2359067318
128,7975,119.0012581456
128,7976,94.2648595602
128,7977,101.5255217110
128,7978,119.9705078409
128,7979,98.0195835050
128,7980,105.9634286061
128,7981,111.8879036124
128,7982,100.2689089595
128,7983,96.1808743135
128,7984,88.3657747720
128,7985,108.7507202931
128,7986,121.5286945347
128,7987,121.0350429664
128,7988,109.0649566958
128,7989,108.1964454380
128,7990,75.7219071907
128,7991,119.5960858124
128,7992,115.1160112565
128,7993,119.5134460170
128,7994,94.2692841811
128,7995,115.7808795099
128,7996,114.5558217184
128,7997,108.5625119286
128,7998,40.5460867859
128,7999,108.6063792117
128,8000,98.4608213344
128,8001,91.6389682451
128,8002,107.9409621235
128,8003,103.8766914775
128,8004,98.2778056072
128,8005,57.6670694791
128,8006,106.0815861078
128,8007,95.3857289187
128,8008,-0.0000000000
128,8009,104.8178972157
128,8010,67.5822446357
128,8011,81.8711391937
128,8012,99.7218853802
128,8013,122.2773763599
128,8014,4.3174232099
128,8015,94.7342877085
128,8016,97.6507964059
128,8017,97.5290766056
128,8018,98.9780664468
128,8019,95.6481544287
128,8020,92.4286390478
128,8021,94.1292007644
128,8022,-0.0000000000
128,8023,-0.0000000000
128,8024,79.1266371548
128,8025,98.6187348539
128,8026,78.4628991832
128,8027,78.9666279212
128,8028,0.0000000000
128,8029,77.2053421796
128,8030,70.4236304106
128,8031,5.8315327827
128,8032,93.8226068824
128,8033,120.6752600478
128,8034,97.0546052770
128,8035,122.6622381892
128,8036,114.2589380484
128,8037,121.7094710585
128,8038,-0.0000000000
128,8039,-0.0000000000
128,8040,93.9512640133
128,8041,112.1684392046
128,8042,121.5217457323
128,8043,92.6395514515
128,8044,83.2948973921
128,8045,56.3979515566
128,8046,86.5983890688
128,8047,112.7065490644
128,8048,61.8719232588
128,8049,111.4591256294
128,8050,122.7672145863
128,8051,89.4994662188
128,8052,94.5621556366
128,8053,100.4890329124
128,8054,108.6887525316
128,8055,122.5865887861
128,8056,96.8348383458
128,8057,99.1736160379
128,8058,122.7385820277
128,8059,-0.0000000000
128,8060,84.2730148499
128,8061,110.3771779869
128,8062,122.8054733747
128,8063,6.3118605567
128,8064,74.9425974614
128,8065,123.1258476181
128,8066,122.9034927856
128,8067,123.1258476181
128,8068,122.7639320225
128,8069,86.7149472326
128,8070,123.1469439431
128,8071,123.4384471872
128,8072,106.8454431548
128,8073,123.5935125397
128,8074,-1.5618918957
128,8075,122.9909224900
128,8076,123.6657994685
128,8077,39.0649260256
128,8078,98.1416677253
128,8079,78.0450524214
128,8080,115.1622138103
128,8081,85.4610050151
128,8082,81.6512034438
128,8083,123.1179432683
128,8084,-0.0000000000
128,8085,81.3700096086
128,8086,124.0000000000
128,8087,123.7667904569
128,8088,87.3576393853
128,8089,123.8299135134
128,8090,123.6227971460
128,8091,-0.0000000000
128,8092,123.7650068028
128,8093,123.4384471872
128,8094,94.2429773982
128,8095,123.8299135134
128,8096,124.0000000000
128,8097,124.0000000000
128,8098,92.0061735773
128,8099,108.6399899220
128,8100,83.2357407972
128,8101,13.1404123406
128,8102,76.9020866644
128,8103,124.1980622642
128,8104,2.1103810548
128,8105,93.6239410510
128,8106,103.6602828624
128,8107,125.0000000000
128,8108,124.5857864376
128,8109,125.0000000000
128,8110,125.0000000000
128,8111,125.0000000000
128,8112,123.6972243623
128,8113,90.7134929452
128,8114,125.0000000000
128,8115,124.5857864376
128,8116,126.0000000000
128,8117,125.0000000000
128,8118,125.0000000000
128,8119,125.9375329166
128,8120,126.0000000000
128,8121,-0.0000000000
128,8122,126.0000000000
128,8123,125.0000000000
128,8124,125.0000000000
128,8125,126.0000000000
128,8126,126.0000000000
128,8127,126.0000000000
128,8128,128.0000000000
